Cliente;Producto;Ene;Feb;Mar;Abr;May;Jun;Jul;Ago;Sep;Oct;Nov;Dic;Tot
60641_1 - JUMN SAN RAFAEL. S.L;136000006000006 - ALIAGA GARNACHA VIEJA 6X75CL ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;25.68;0.0;0.0;0.0;25.68
60641_1 - JUMN SAN RAFAEL. S.L;136000007000006 - ALIAGA HELENA SYRAH-SYRAH 6X75CL ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;25.68;0.0;0.0;0.0;25.68
60641_1 - JUMN SAN RAFAEL. S.L;138000001000012 - CASAMARO VERDEJO 12X75CL ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;31.58;0.0;0.0;0.0;31.58
60678 - MARDAGEO SLU;024000213000001 - PACK GREVENS. 5 BOT+JARRA ORIG ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;82.6;0.0;82.6
60732_1 - OKTOBERFEST PRINCIPE PIO;024000030000001 - VELTINS PILS BARRIL 30 L. ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4858.65;676.51;5535.16
60732_1 - OKTOBERFEST PRINCIPE PIO;024000118000024 - VELTINS PILS 6x4x33 CL ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;139.38;23.23;162.61
60732_1 - OKTOBERFEST PRINCIPE PIO;024000124000024 - VELTINS SIN ALCOHOL 0.0% 24X33CL ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;795.28;209.28;1004.56
60732_1 - OKTOBERFEST PRINCIPE PIO;024000200000001 - GREVENSTEINER BARRIL 30 L ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1968.22;123.01;2091.23
60732_1 - OKTOBERFEST PRINCIPE PIO;024000204000020 - GREVENSTEINER ORIGINAL 20X33CL ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;203.04;45.12;248.16
60732_1 - OKTOBERFEST PRINCIPE PIO;024000206000024 - GREVENSTEINER ORIG. LATA 6X4X50CL ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;13.25;79.5;92.75
60732_1 - OKTOBERFEST PRINCIPE PIO;024000211000016 - GREVENSTEINER HELL 16X50CL ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;21.25;21.25;42.5
60732_1 - OKTOBERFEST PRINCIPE PIO;024000212000020 - GREVENSTEINER HELL 20X33CL ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;45.12;22.56;67.68
60732_1 - OKTOBERFEST PRINCIPE PIO;024000306000024 - VELTINS PILS 24X50CL ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;73.92;126.72;200.64
60732_1 - OKTOBERFEST PRINCIPE PIO;024000880000024 - VELTINS RADLER RET. 24X33CL ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;155.89;22.27;178.16
60732_1 - OKTOBERFEST PRINCIPE PIO;027000033000001 - MAISELï¿½S WEISSE ORIG.30L BARRIL 30L;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;430.5;0.0;430.5
60732_1 - OKTOBERFEST PRINCIPE PIO;027000034000001 - MAISELï¿½S WEISSE DUNKEL 30L BARRIL 30L;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;861.0;123.0;984.0
60732_1 - OKTOBERFEST PRINCIPE PIO;028000001000024 - LICORNE BIO 24X27.5 CL ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;32.45;0.0;32.45
60732_1 - OKTOBERFEST PRINCIPE PIO;028000002000024 - LICORNE BLACK 8X3X33CL ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;83.52;0.0;83.52
60732_1 - OKTOBERFEST PRINCIPE PIO;028000003000024 - LICORNE WHITE 8X3X33CL ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;55.68;0.0;55.68
60732_1 - OKTOBERFEST PRINCIPE PIO;028000004000024 - SLASH RED 8X3X33CL ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;136.71;0.0;136.71
60732_1 - OKTOBERFEST PRINCIPE PIO;028000005000024 - SLASH ORIGIN 8X3X33CL ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;68.35;0.0;68.35
60732_1 - OKTOBERFEST PRINCIPE PIO;028000006000024 - SLASH IPA  8X3X33CL ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;136.71;0.0;136.71
60732_1 - OKTOBERFEST PRINCIPE PIO;028000007000020 - KARLSBRAU HELLES 20X33 CL ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;20.8;0.0;20.8
60732_1 - OKTOBERFEST PRINCIPE PIO;028000008000020 - KARLSBRAU KELLER 20X33 CL ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;83.2;0.0;83.2
60732_1 - OKTOBERFEST PRINCIPE PIO;028000009000020 - KARLSBRAU PILS 20X33 CL ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;80.0;0.0;80.0
60732_1 - OKTOBERFEST PRINCIPE PIO;028000010000020 - KARLSBRAU WEIZEN 20X33 CL ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;104.0;0.0;104.0
60732_1 - OKTOBERFEST PRINCIPE PIO;028000011000024 - KARLSBRAU PILS SIN 4X6X33 CL ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;21.12;0.0;21.12
60732_1 - OKTOBERFEST PRINCIPE PIO;028000012000024 - KARLSBRAU RADLER SIN 4X6X33 CL ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;114.24;0.0;114.24
60732_1 - OKTOBERFEST PRINCIPE PIO;028000013000024 - EL GRANDE 8X3X33 CL ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;48.0;0.0;48.0
60732_1 - OKTOBERFEST PRINCIPE PIO;028000015000001 - KARLSBRAU PILS BARRIL 30 L ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;61.5;0.0;61.5
60732_1 - OKTOBERFEST PRINCIPE PIO;028000016000001 - KARLSBRAU WEIZEN BARRIL 30 L ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1168.57;123.01;1291.58
60732_1 - OKTOBERFEST PRINCIPE PIO;028000018000001 - KARLSBRAU LAGER BARRIL 30L ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;184.51;0.0;184.51
60732_1 - OKTOBERFEST PRINCIPE PIO;028000020000012 - INSEL PILSNER 12X33 CL ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;76.32;25.44;101.76
60732_1 - OKTOBERFEST PRINCIPE PIO;028000021000012 - INSEL KAP 12X33 CL ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;101.76;0.0;101.76
60732_1 - OKTOBERFEST PRINCIPE PIO;028000022000012 - INSEL SAISON 12X33 CL ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;101.76;0.0;101.76
60732_1 - OKTOBERFEST PRINCIPE PIO;028000023000012 - INSEL KREIDE 12X33 CL ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;76.32;0.0;76.32
60732_1 - OKTOBERFEST PRINCIPE PIO;028000024000012 - BALTIC ALE 12X33 CL ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;105.6;0.0;105.6
60732_1 - OKTOBERFEST PRINCIPE PIO;028000025000012 - BALTIC STOUT 12X33 CL ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;109.44;27.36;136.8
60732_1 - OKTOBERFEST PRINCIPE PIO;028000026000012 - BALTIC DUBBEL 12X33 CL ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;109.44;0.0;109.44
60732_1 - OKTOBERFEST PRINCIPE PIO;028000027000012 - BALTIC TRIPEL 12X33 CL ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;136.8;0.0;136.8
60732_1 - OKTOBERFEST PRINCIPE PIO;028000028000012 - BALTIC GOSE 12X33 CL ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;136.8;0.0;136.8
60732_1 - OKTOBERFEST PRINCIPE PIO;028000029000012 - INSEL UBERSEEHOPFEN 12 X 33 CL ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;82.08;27.36;109.44
60732_1 - OKTOBERFEST PRINCIPE PIO;028000030000012 - INSEL EAST COAST IPA 12X33 CL ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;109.44;27.36;136.8
60732_1 - OKTOBERFEST PRINCIPE PIO;028000031000012 - BALTIC FARM 12 X 33CL ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;82.08;27.36;109.44
60732_1 - OKTOBERFEST PRINCIPE PIO;029000003000024 - KIRIN CAJA 4X6X33CL ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;20.16;0.0;20.16
60732_1 - OKTOBERFEST PRINCIPE PIO;029000004000024 - ASAHI CAJA 24X33CL ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;20.16;0.0;20.16
60732_1 - OKTOBERFEST PRINCIPE PIO;030000001000024 - SAPPORO LAGER 24X33 CL ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;48.0;0.0;48.0
60732_1 - OKTOBERFEST PRINCIPE PIO;031000105000012 - ERDINGER OKTOBERFEST CAJA12x50;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;206.4;0.0;206.4
60732_1 - OKTOBERFEST PRINCIPE PIO;031000136000012 - ERDINGER URWEISSE 50CL CAJA12x50 CL;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;14.4;0.0;14.4
60732_1 - OKTOBERFEST PRINCIPE PIO;031000302000024 - ERDINGER WEISSBIER LTA 24x50CL ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;26.4;26.4
60732_1 - OKTOBERFEST PRINCIPE PIO;059000010000001 - JACQUART MATUSALEM 6L BOT. 6L;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
60732_1 - OKTOBERFEST PRINCIPE PIO;065000003000024 - DR.CALYPSO HALF IPA(S/GLUTEN) 24x33CL;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;78.72;0.0;78.72
60732_1 - OKTOBERFEST PRINCIPE PIO;070000042000006 - IL VENEZIANO SANGUE DI GIUDA DOC CAJA 6 X 75 CL;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;27.74;27.74
60732_1 - OKTOBERFEST PRINCIPE PIO;073000003000006 - RESERVA PRIOS MAXIMUS CJA 6X75 ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
60732_1 - OKTOBERFEST PRINCIPE PIO;073000005000001 - RIETOS ROBLE BOT. 75CL;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
60732_1 - OKTOBERFEST PRINCIPE PIO;073000005000012 - RIETOS ROBLE 12X75 CL ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;406.08;90.24;496.32
60732_1 - OKTOBERFEST PRINCIPE PIO;073000006000001 - RIETOS CRIANZA BOT. 75CL;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
60732_1 - OKTOBERFEST PRINCIPE PIO;073000007000001 - PRIOS MAXIMOS VERDEJO BOT. 75CL;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
60732_1 - OKTOBERFEST PRINCIPE PIO;084000071000001 - TEQUILA AGAVITA GOLD BOT 70CL;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
60732_1 - OKTOBERFEST PRINCIPE PIO;084000088000006 - HXM INSPIRATION RIESLING CAJA 6  X 75CL;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;19.1;0.0;19.1
60732_1 - OKTOBERFEST PRINCIPE PIO;084000089000006 - HXM INSPIRATION LIEBFRAUMILCH CAJA 6 X75CL;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
60732_1 - OKTOBERFEST PRINCIPE PIO;084000137000001 - CHATEAU DE FABREGUES 75CL ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
60732_1 - OKTOBERFEST PRINCIPE PIO;094000008000001 - QUINTA DE SIMAENS VINHO VERDE BOT 75 CL;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
60732_1 - OKTOBERFEST PRINCIPE PIO;094000012000001 - BORGES PORTO TAWNY BOT. 75 CL;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
60732_1 - OKTOBERFEST PRINCIPE PIO;094000014000001 - BORGES PORTO RUBY BOT. 75 CL;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
60732_1 - OKTOBERFEST PRINCIPE PIO;094000021000001 - MEIA ENCOSTA D.O DAO ROSADO BOT. 75 CL;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
60732_1 - OKTOBERFEST PRINCIPE PIO;097000100000012 - VILICUS COSECHA TINTO CAJA 12X75CL;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;31.39;0.0;31.39
60732_1 - OKTOBERFEST PRINCIPE PIO;097000103000012 - VILICUS CRIANZA TINTO CAJA 12X75CL;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;213.1;42.62;255.72
60732_1 - OKTOBERFEST PRINCIPE PIO;097000200000006 - NUBE SEMIDULCE ROSE CAJA 6X75CL;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;45.6;0.0;45.6
60732_1 - OKTOBERFEST PRINCIPE PIO;097000201000001 - NUBE SEMIDULCE BLANCO BOT 75 CL;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
60732_1 - OKTOBERFEST PRINCIPE PIO;097000201000006 - RJA NUBE BCO SEMI-D AZUL 6X75 CAJA 6X75CL;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;22.8;0.0;22.8
60732_1 - OKTOBERFEST PRINCIPE PIO;097000301000006 - LEZA GARCIA RESERVA CAJA 6X75CL;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;34.75;34.75
60732_1 - OKTOBERFEST PRINCIPE PIO;097000302000006 - LEZA GARCIA TRONCOCONICA 75CL CAJA DE MADERA 6x75CL;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
60732_1 - OKTOBERFEST PRINCIPE PIO;137000002000006 - VIï¿½A LASTRA SELECTO TEMP-SYRAH 6X75CL ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;79.2;49.5;128.7
60732_1 - OKTOBERFEST PRINCIPE PIO;138000001000012 - CASAMARO VERDEJO 12X75CL ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;252.65;0.0;252.65
60732_1 - OKTOBERFEST PRINCIPE PIO;138000004000006 - FINCA TRESOLMOS LIAS 6X75CL ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;23.71;23.71
60732_1 - OKTOBERFEST PRINCIPE PIO;C94000005000001 - GALLETA VERMEIREN MIX C/225 UD ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
60732_1 - OKTOBERFEST PRINCIPE PIO;C94000012000006 - CASTILLO 100% NATURAL CAJA 6 PAQUETES 1 KG;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;542.43;154.98;697.41
60732_1 - OKTOBERFEST PRINCIPE PIO;C94000016000001 - Descafeinado Torrelsa GRANO PAQUETE 1 KG;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;159.15;0.0;159.15
60732_1 - OKTOBERFEST PRINCIPE PIO;C94000021000001 - AZUCAR CAJA 1000 UDS.;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29.58;0.0;29.58
60732_1 - OKTOBERFEST PRINCIPE PIO;C94000022000001 - EDULCORANTE TORRELSA PAQ. 150 SOBRES;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29.9;8.54;38.44
60732_1 - OKTOBERFEST PRINCIPE PIO;C94000028000001 - SOLUBLE DESCAFEINADO TORRELSA PAQ. 100 SOBRES;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.25;0.0;6.25
60732_1 - OKTOBERFEST PRINCIPE PIO;C94000047000001 - CAPS. T. NATURAL POINT EX PAQUETE 50 UDS.;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.52;0.0;100.52
60732_1 - OKTOBERFEST PRINCIPE PIO;C94000048000001 - CAPS. T. DESCAFEINADO POINT EX PAQUETE 50 UDS.;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;14.36;0.0;14.36
60732_1 - OKTOBERFEST PRINCIPE PIO;C94000070000001 - AZUCAR MORENO 7gr. 500ud;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;20.18;0.0;20.18
60732_1 - OKTOBERFEST PRINCIPE PIO;C94000115000001 - DILMAH EXCEP. CEYLON GREEN TEA E/50 C/4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;14.11;0.0;14.11
60732_1 - OKTOBERFEST PRINCIPE PIO;C94000116000001 - DILMAH EXCEP ELEGANT EARL GREY E/50 C/4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;42.33;14.11;56.44
60732_1 - OKTOBERFEST PRINCIPE PIO;C94000117000001 - DILMAH EXCP FRAG.JASMINE GREEN E/50 C/4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;42.33;14.11;56.44
60732_1 - OKTOBERFEST PRINCIPE PIO;C94000118000001 - DILMAH EXCP PEPPERMINT&CINAMON E/50 C/4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;14.11;0.0;14.11
60732_1 - OKTOBERFEST PRINCIPE PIO;C94000122000001 - DILMAH EXCEP ROIBOOS PURE NAT E/50 C/4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;56.7;18.9;75.6
60732_1 - OKTOBERFEST PRINCIPE PIO;C94000123000001 - DLMH EXCP TSACHET TIE GUAN YIN E/50 C/4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;21.0;0.0;21.0
60732_1 - OKTOBERFEST PRINCIPE PIO;C94000124000001 - DILMAH EXCEP CHAMOMILE E/30 (4);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;60.9;24.36;85.26
60732_1 - OKTOBERFEST PRINCIPE PIO;C94000125000001 - DILMAH EXCEP PEPPERMINT E/30 (4);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;73.09;12.18;85.27
60804_12 - HOTELES VINCCI S.A.;070000010000006 - PALAZZO V.LAMB MONTOVA RDO CAJA 6X75CL;0.0;0.0;0.0;0.0;128.88;190.25;0.0;0.0;0.0;0.0;0.0;0.0;319.13
60855_1 - HARMONY NIGHT. S.L.;024000030000001 - VELTINS PILS BARRIL 30 L. ;436.59;829.65;708.58;708.58;0.0;416.82;875.32;1750.61;958.69;791.96;625.23;500.18;8602.21
60855_1 - HARMONY NIGHT. S.L.;024000124000024 - VELTINS SIN ALCOHOL 0.0% 24X33CL ;0.0;0.0;0.0;78.48;52.32;26.16;26.16;0.0;52.32;26.16;26.16;0.0;287.76
60855_1 - HARMONY NIGHT. S.L.;024000200000001 - GREVENSTEINER BARRIL 30 L ;0.0;0.0;187.28;515.03;0.0;140.46;187.28;0.0;0.0;0.0;140.46;0.0;1170.51
60855_1 - HARMONY NIGHT. S.L.;024000204000020 - GREVENSTEINER ORIGINAL 20X33CL ;0.0;0.0;0.0;112.8;169.2;56.4;0.0;0.0;84.6;28.2;28.2;0.0;479.4
60855_1 - HARMONY NIGHT. S.L.;024000210000016 - GREVENSTEINER ORIGINAL 16X50CL ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;47.75;0.0;0.0;0.0;47.75
60855_1 - HARMONY NIGHT. S.L.;024000232000024 - VELTINS S/ALCOHOL RET. 24X33CL ;14.4;15.36;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29.76
60855_1 - HARMONY NIGHT. S.L.;024000343000020 - GREVENSTEINER ORIG.RET.20X33CL ;75.0;66.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;141.4
60855_1 - HARMONY NIGHT. S.L.;027000106000020 - MAISELï¿½S WEISSE KRISTAL 50CL CAJA 20 x 50CL;0.0;0.0;0.0;37.0;0.0;37.0;0.0;0.0;0.0;0.0;0.0;0.0;74.0
60855_1 - HARMONY NIGHT. S.L.;027000115000024 - Maisel & Friend IPA 33CL CAJA 6x4x33 CL;0.0;0.0;0.0;42.72;128.16;0.0;0.0;0.0;0.0;0.0;0.0;0.0;170.88
60855_1 - HARMONY NIGHT. S.L.;027000135000024 - Maisel & Friend IPA 33CL CAJA 24 X 33CL;0.0;26.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;26.4
60855_1 - HARMONY NIGHT. S.L.;028000010000020 - KARLSBRAU WEIZEN 20X33 CL ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;20.8;26.0;52.0;0.0;98.8
60855_1 - HARMONY NIGHT. S.L.;028000018000001 - KARLSBRAU LAGER BARRIL 30L ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;418.5;418.5
60855_1 - HARMONY NIGHT. S.L.;073000001000006 - ROBLE PRIOS MAXIMUS CJA 6X75CL ;46.2;0.0;0.0;73.44;293.76;0.0;73.44;0.0;0.0;146.88;73.44;146.88;854.04
60855_1 - HARMONY NIGHT. S.L.;073000007000012 - PRIOS MAXIMOS VERDEJO CAJA 12X75CL;0.0;0.0;0.0;110.4;55.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;165.6
60855_1 - HARMONY NIGHT. S.L.;094000029000024 - GATAO BCO LATA 24X 250 ML ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
60855_1 - HARMONY NIGHT. S.L.;110000001000024 - TOLEDO HELLES GERMAN PILSEN 24X33CL ;0.0;0.0;0.0;37.92;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;37.92
60855_1 - HARMONY NIGHT. S.L.;137000002000006 - VIï¿½A LASTRA SELECTO TEMP-SYRAH 6X75CL ;0.0;0.0;19.8;89.1;39.6;79.2;0.0;0.0;0.0;0.0;79.2;0.0;306.9
60855_1 - HARMONY NIGHT. S.L.;137000003000006 - L`AURA FRIZZANTE BCO TAP ROSCA 6X75CL ;0.0;0.0;59.4;59.4;0.0;19.8;0.0;0.0;0.0;0.0;0.0;0.0;138.6
60855_2 - HARMONY NIGHT. S.L.;024000030000001 - VELTINS PILS BARRIL 30 L. ;198.45;208.4;500.17;333.44;500.17;458.49;625.22;458.5;541.85;333.44;250.08;166.72;4574.93
60855_2 - HARMONY NIGHT. S.L.;024000124000024 - VELTINS SIN ALCOHOL 0.0% 24X33CL ;0.0;0.0;261.6;156.96;261.6;156.96;366.24;104.64;261.6;156.96;104.64;156.96;1988.16
60855_2 - HARMONY NIGHT. S.L.;024000200000001 - GREVENSTEINER BARRIL 30 L ;85.04;140.46;327.74;234.1;374.56;327.74;187.28;187.28;234.1;187.28;93.64;140.46;2519.68
60855_2 - HARMONY NIGHT. S.L.;024000204000020 - GREVENSTEINER ORIGINAL 20X33CL ;0.0;0.0;28.2;56.4;0.0;28.2;0.0;0.0;0.0;0.0;56.4;169.2;338.4
60855_2 - HARMONY NIGHT. S.L.;024000210000016 - GREVENSTEINER ORIGINAL 16X50CL ;0.0;0.0;0.0;0.0;47.75;15.92;111.42;63.67;63.67;0.0;0.0;0.0;302.43
60855_2 - HARMONY NIGHT. S.L.;024000232000024 - VELTINS S/ALCOHOL RET. 24X33CL ;0.0;61.44;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;61.44
60855_2 - HARMONY NIGHT. S.L.;024000343000020 - GREVENSTEINER ORIG.RET.20X33CL ;0.0;33.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;33.2
60855_2 - HARMONY NIGHT. S.L.;024000880000024 - VELTINS RADLER RET. 24X33CL ;0.0;22.78;68.34;45.56;22.78;45.56;45.56;45.56;91.12;45.56;45.56;68.34;546.72
60855_2 - HARMONY NIGHT. S.L.;027000104000020 - MAISEL WEISSE ORIG.HEFFE 50CL CAJA 20 X50;0.0;0.0;74.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;74.0
60855_2 - HARMONY NIGHT. S.L.;027000106000020 - MAISELï¿½S WEISSE KRISTAL 50CL CAJA 20 x 50CL;0.0;0.0;0.0;0.0;37.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;37.0
60855_2 - HARMONY NIGHT. S.L.;073000001000006 - ROBLE PRIOS MAXIMUS CJA 6X75CL ;0.0;0.0;330.48;0.0;110.16;110.16;73.44;110.16;0.0;183.6;146.88;0.0;1064.88
60855_2 - HARMONY NIGHT. S.L.;110000001000024 - TOLEDO HELLES GERMAN PILSEN 24X33CL ;0.0;0.0;0.0;0.0;37.92;0.0;0.0;0.0;0.0;0.0;0.0;0.0;37.92
60855_2 - HARMONY NIGHT. S.L.;137000002000006 - VIï¿½A LASTRA SELECTO TEMP-SYRAH 6X75CL ;0.0;0.0;0.0;19.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;19.8
60855_2 - HARMONY NIGHT. S.L.;137000003000006 - L`AURA FRIZZANTE BCO TAP ROSCA 6X75CL ;0.0;0.0;0.0;19.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;19.8
60855_3 - HARMONY NIGHT. S.L.;024000030000001 - VELTINS PILS BARRIL 30 L. ;0.0;0.0;500.17;750.27;583.54;1125.4;750.26;166.73;1292.13;833.64;833.64;500.18;7335.96
