Id;Ene;Feb;Mar;Abr;May;Jun;Jul;Ago;Sep;Oct;Nov;Dic;Tot
110000030000001 - BARRIL DOMUS AUREA 20L BARRIL INOX ;210.0;652.8;664.2;369.0;368.0;515.2;441.6;73.6;0.0;0.0;0.0;0.0;3294.4
112000001000001 - LEIKEIM BOT. 2L TAPON MECANICO ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
130000003000001 - REYNAC PINEAU BLANCO BOT. 75CL;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
130000003000006 - REYNAC PINEAU BLANCO CAJA 6X75cl;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
130000004000001 - REYNAC PINEAU ROSE BOT. 75cl;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
130000004000006 - REYNAC PINEAU ROSE CAJA 6X75cl;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
131000002000001 - EL PENDON CASTILLO TEMPRANILLO BOT. 75CL;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
131000002000012 - EL PENDON CASTILLO TEMPRANILLO CAJA 12X75CL;252.0;36.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;288.0
131000003000012 - EL PENDON CASTILLO ROSADO CAJA 12X75CL;12.0;0.0;0.0;0.0;0.0;72.0;0.0;0.0;0.0;0.0;0.0;0.0;84.0
133000001000006 - VILLANUEVA ALBARIï¿½O 6X75CL ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;46.2;0.0;0.0;0.0;0.0;46.2
